% # columns="iter, evals, sigma, 0, fitness, xbest" seed=389935, Fri Dec 13 11:36:03 2019, <python>{}</python>
1 8 3.0153219073103843 0 -10.83556173149908 3.960004417029332 -2.8458079266614416 -1.8062743611459116 5.067231474765593
2 16 2.612812671072466 0 -11.925664270607102 0.39928215325948413 -4.988061178595188 -1.8079951240686647 -3.241537413173782
2 16 4.063155281788045 0 100000 -13.700217308576 4.706133779381948 4.738626274257959 2.4901459997678277
2 16 3.2286980286950513 0 -9.062136830251948 0.2537759885887172 -1.3099108201661949 -2.1244263771915657 4.712213907534383
2 16 3.037086084991858 0 -9.840482652058412 7.7350724933546315 7.840829616312057 -0.887157337939863 -2.847692499787463
2 16 3.7810150162933858 0 -12.288939557885438 7.024249195963675 4.0786203628132505 -5.846870030362052 -5.4332568077509515
2 16 3.3238281183512504 0 -10.99336585283352 3.0126877976816684 -3.6263680349790604 -3.9944801006371504 4.888354244020864
2 16 2.8051925559716957 0 -12.013867258327192 0.0045847604935016495 -2.0546953701030675 -2.5645255104087785 0.9280588828740841
2 16 3.879317827088656 0 -11.335737000370903 7.240726379328888 -6.244727780947263 1.7592405370256432 0.8200773380183382
2 16 3.7683969421673105 0 -10.137628709560385 9.055773222551085 3.410629248841619 -7.663067445743667 1.1355350484295763
2 16 2.968849962202603 0 -12.236096461346442 4.025815824852275 -1.400628987652484 -1.3836326168286215 5.386748229341048
2 16 2.9937867505881672 0 -13.06733361560216 6.454232055225177 -6.684675369751508 1.3235712896168892 0.31291317627904425
